"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
38	38032	6413	1	1	1990	11	4	1	0	2	13	11	3
38	38062	6481	0	1	1991	5	2	1	0	0	7	7	0
38	38092	6525	0	1	1990	10	4	5	0	0	15	13	1
38	38024	6393	1	1	1990	11	4	3	0	1	11	11	1
38	38045	6449	1	1	1991	10	4	3	0	1	14	10	1
38	38061	6479	0	1	1991	4	2	1	0	0	4	8	0
38	38034	6420	1	1	1991	3	1	2	0	1	10	10	3
38	38017	6376	0	1	1991	2	1	4	0	0	12	9	1
38	38019	6381	1	1	1991	3	1	4	0	2	13	11	4
38	38027	6403	0	1	1991	10	4	3	0	0	13	12	0
38	38043	6444	1	1	1991	10	4	3	0	2	14	12	0
38	38055	6468	0	1	1991	4	2	1	0	0	9	9	0
38	38090	6523	1	1	1991	8	3	6	0	1	10	9	2
38	38061	6480	1	1	1991	9	3	2	0	1	12	12	0
38	38086	6513	0	1	1991	1	1	7	0	0	9	8	0
38	38008	6358	1	1	1990	10	4	8	0	2	14	12	0
38	38022	6389	0	1	1991	4	2	3	0	0	12	10	0
38	38007	6356	0	1	1991	2	1	5	0	0	7	9	0
38	38040	6434	0	1	1991	4	2	2	0	0	8	8	0
38	38009	6362	0	1	1991	8	3	6	0	0	7	7	2
38	38021	6385	0	1	1990	10	4	3	0	0	9	10	1
38	38030	6410	0	1	1991	7	3	3	0	0	9	10	0
38	38037	6427	0	1	1991	10	4	4	0	0	13	13	1
38	38085	6512	1	1	1991	5	2	7	0	1	11	11	0
38	38038	6430	1	1	1991	11	4	4	0	1	8	10	1
38	38003	6348	0	1	1991	5	2	5	0	0	4	4	0
38	38083	6509	0	1	1991	3	1	10	0	0	5	8	1
38	38019	6380	1	1	1990	10	4	3	0	1	11	11	0
38	38001	6344	1	1	1991	2	1	6	0	3	15	13	1
38	38009	6360	1	1	1990	11	4	4	0	1	9	10	3
38	38048	6456	0	1	1991	6	2	2	0	0	8	10	0
38	38071	6495	0	1	1991	10	4	2	0	0	14	14	0
38	38079	6504	0	1	1991	9	3	1	0	0	11	10	0
38	38024	6394	1	1	1991	4	2	4	0	1	11	11	0
38	38038	6428	1	1	1990	12	4	2	0	1	12	12	0
38	38056	6470	0	1	1991	4	2	1	0	0	10	10	0
38	38047	6454	0	1	1991	7	3	2	0	0	9	10	0
38	38005	6353	1	1	1991	4	2	4	0	1	10	10	0
38	38021	6387	1	1	1991	8	3	5	0	3	12	12	1
38	38052	6464	1	1	1991	7	3	2	0	2	4	4	0
38	38087	6517	1	1	1991	8	3	6	0	1	7	7	1
38	38063	6483	1	1	1991	7	3	1	0	2	12	10	1
38	38091	6524	1	1	1990	10	4	6	0	4	12	11	5
38	38073	6498	1	1	1991	7	3	1	0	1	8	10	0
38	38051	6461	1	1	1991	3	1	1	0	3	10	10	0
38	38041	6438	0	1	1991	11	4	3	0	0	12	12	0
38	38072	6496	0	1	1991	6	2	1	0	0	16	12	0
38	38086	6514	0	1	1991	6	2	8	0	0	10	10	0
38	38055	6469	1	1	1991	9	3	2	0	2	11	10	0
38	38012	6368	0	1	1991	5	2	4	0	0	6	9	0
38	38011	6365	1	1	1991	6	2	4	0	1	8	12	0
38	38070	6492	1	1	1991	5	2	1	0	2	11	11	2
38	38102	6545	1	1	1991	2	1	5	0	5	13	12	1
38	38029	6408	0	1	1991	7	3	3	0	0	11	11	3
38	38030	6409	0	1	1991	2	1	2	0	0	8	10	0
38	38054	6467	1	1	1991	9	3	2	0	3	10	10	1
38	38033	6418	1	1	1991	7	3	3	0	2	10	11	0
38	38070	6493	1	1	1991	10	4	2	0	1	13	11	0
38	38058	6474	1	1	1990	10	4	4	0	1	12	11	0
38	38044	6445	0	1	1991	3	1	1	0	0	9	9	3
38	38092	6526	1	1	1991	3	1	6	0	1	12	10	1
38	38004	6350	1	1	1991	6	2	5	0	1	8	10	0
38	38007	6357	0	1	1991	7	3	6	0	0	11	9	0
38	38087	6515	1	1	1990	10	4	4	0	3	12	12	4
38	38025	6398	1	1	1991	10	4	4	0	1	13	10	2
38	38087	6516	0	1	1991	3	1	5	0	0	6	8	4
38	38065	6485	1	1	1991	5	2	1	0	1	8	8	1
38	38088	6518	0	1	1990	12	4	5	0	0	4	9	0
38	38020	6383	1	1	1991	3	1	4	0	2	11	11	0
38	38076	6501	0	1	1991	8	3	1	0	0	11	11	0
38	38018	6379	0	1	1991	8	3	5	0	0	13	12	0
38	38085	6511	1	1	1990	11	4	6	0	1	10	10	0
38	38033	6417	1	1	1991	3	1	2	0	2	13	13	2
38	38050	6459	1	1	1991	2	1	1	0	2	11	11	2
38	38039	6431	0	1	1991	3	1	1	0	0	7	9	0
38	38008	6359	1	1	1991	3	1	9	0	1	12	10	1
38	38088	6520	1	1	1991	10	4	7	0	1	12	12	4
38	38097	6535	0	1	1990	12	4	5	0	0	10	10	1
38	38069	6491	0	1	1991	5	2	1	0	0	10	10	1
38	38082	6507	0	1	1991	9	3	1	0	0	4	9	2
38	38050	6460	0	1	1991	7	3	2	0	0	15	12	0
38	38068	6490	1	1	1991	7	3	1	0	1	12	11	1
38	38034	6419	0	1	1990	10	4	1	0	0	12	12	0
38	38001	6345	1	1	1991	7	3	7	0	2	6	8	1
38	38011	6366	0	1	1991	11	4	5	0	0	4	5	0
38	38046	6451	0	1	1991	6	2	2	0	0	5	9	0
38	38049	6457	1	1	1991	1	1	1	0	4	9	9	3
38	38024	6395	0	1	1991	9	3	5	0	0	11	10	3
38	38018	6377	1	1	1990	10	4	3	0	1	10	10	1
38	38053	6465	0	1	1991	4	2	1	0	0	5	5	1
38	38005	6352	0	1	1990	11	4	3	0	0	9	8	1
38	38036	6423	1	1	1991	4	2	2	0	1	10	10	0
38	38029	6407	0	1	1991	1	1	2	0	0	9	9	0
38	38045	6447	0	1	1990	12	4	1	0	0	8	8	1
38	38040	6435	1	1	1991	9	3	3	0	1	15	13	0
38	38004	6351	1	1	1991	11	4	6	0	4	14	13	1
38	38077	6502	0	1	1991	8	3	1	0	0	10	10	1
38	38102	6546	1	1	1991	7	3	6	0	6	11	15	3
38	38020	6384	1	1	1991	8	3	5	0	2	13	13	0
38	38083	6508	1	1	1990	10	4	9	0	2	10	10	2
38	38013	6370	1	1	1991	6	2	4	0	2	12	11	0
38	38026	6400	1	1	1991	5	2	3	0	3	16	13	0
38	38090	6522	1	1	1991	3	1	5	0	1	12	12	1
38	38031	6412	1	1	1991	7	3	2	0	2	15	12	0
38	38101	6544	1	1	1991	7	3	6	0	1	13	13	2
38	38006	6355	1	1	1991	2	1	3	0	1	8	10	3
38	38095	6533	1	1	1991	10	4	7	0	4	13	13	0
38	38036	6422	0	1	1990	11	4	1	0	0	10	10	0
38	38026	6401	1	1	1991	10	4	4	0	1	13	12	0
38	38074	6499	1	1	1991	8	3	1	0	3	12	12	2
38	38013	6369	1	1	1991	1	1	3	0	1	13	11	1
38	38104	6549	0	1	1991	1	1	4	0	0	10	10	0
38	38084	6510	1	1	1991	1	1	7	0	1	8	9	4
38	38065	6486	1	1	1991	10	4	2	0	1	13	12	0
38	38045	6448	1	1	1991	5	2	2	0	1	15	12	1
38	38016	6374	0	1	1991	2	1	4	0	0	10	10	1
38	38046	6452	1	1	1991	11	4	3	0	1	10	9	4
38	38092	6527	1	1	1991	8	3	7	0	3	13	13	2
38	38038	6429	0	1	1991	6	2	3	0	0	10	10	1
38	38064	6484	0	1	1991	5	2	1	0	0	9	9	0
38	38041	6437	0	1	1991	6	2	2	0	0	6	6	0
38	38023	6391	0	1	1990	10	4	3	0	0	11	11	2
38	38037	6426	0	1	1991	5	2	3	0	0	7	9	0
38	38088	6519	1	1	1991	5	2	6	0	1	10	9	0
38	38046	6450	1	1	1991	1	1	1	0	6	10	10	0
38	38047	6453	1	1	1991	1	1	1	0	3	10	10	1
38	38054	6466	0	1	1991	4	2	1	0	0	8	8	1
38	38058	6475	0	1	1991	3	1	5	0	0	14	7	0
38	38049	6458	0	1	1991	8	3	2	0	0	11	11	0
38	38042	6441	1	1	1991	9	3	3	0	1	12	11	0
38	38032	6414	0	1	1991	4	2	2	0	0	7	7	1
38	38042	6439	1	1	1990	11	4	1	0	1	12	12	0
38	38018	6378	1	1	1991	3	1	4	0	1	14	14	2
38	38041	6436	1	1	1990	12	4	1	0	1	11	11	0
38	38067	6489	1	1	1991	10	4	2	0	1	11	11	2
38	38096	6534	0	1	1990	12	4	5	0	0	9	9	0
38	38098	6537	0	1	1991	2	1	5	0	0	11	11	2
38	38014	6371	0	1	1991	1	1	3	0	0	5	5	2
38	38101	6543	0	1	1991	2	1	5	0	0	13	11	1
38	38028	6404	0	1	1991	1	1	1	0	0	9	9	0
38	38099	6541	0	1	1991	10	4	7	0	0	4	9	0
38	38015	6373	0	1	1991	6	2	3	0	0	2	2	2
38	38104	6550	1	1	1991	6	2	5	0	1	12	10	0
38	38043	6443	0	1	1991	5	2	2	0	0	10	10	0
38	38020	6382	1	1	1990	10	4	3	0	3	9	10	1
38	38095	6531	0	1	1990	12	4	5	0	0	6	6	0
38	38075	6500	1	1	1991	8	3	1	0	1	13	13	0
38	38095	6532	1	1	1991	5	2	6	0	1	15	12	0
38	38025	6397	0	1	1991	5	2	3	0	0	15	10	0
38	38099	6540	0	1	1991	6	2	6	1	0	4	4	6
38	38103	6547	1	1	1990	11	4	5	1	1	11	10	1
38	38025	6396	0	1	1990	12	4	2	1	0	12	11	1
38	38059	6476	0	1	1991	1	1	3	1	0	10	10	0
38	38099	6539	1	1	1991	1	1	5	1	1	11	11	0
38	38057	6473	0	1	1991	10	4	2	1	0	4	9	1
38	38056	6471	1	1	1991	11	4	2	1	1	14	12	0
38	38040	6433	1	1	1990	11	4	1	1	2	5	5	2
38	38048	6455	0	1	1991	1	1	1	1	0	6	6	1
38	38011	6364	0	1	1991	1	1	3	1	0	6	7	1
38	38035	6421	0	1	1990	11	4	1	1	0	7	8	4
38	38004	6349	1	1	1991	1	1	4	1	3	11	10	0
38	38071	6494	1	1	1991	5	2	1	1	9	12	15	1
38	38089	6521	1	1	1990	11	4	6	1	1	3	6	2
38	38094	6530	1	1	1990	12	4	5	1	3	10	10	1
