"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
36	36079	5504	0	1	1991	11	4	2	0	0	11	9	0
36	36088	5517	0	1	1991	6	2	1	0	0	7	7	1
36	36030	5412	1	1	1991	1	1	3	0	3	9	10	0
36	36029	5411	1	1	1991	7	3	2	0	2	11	14	0
36	36015	5374	1	1	1990	10	4	1	0	1	9	8	2
36	36073	5492	1	1	1991	3	1	1	0	3	5	8	0
36	36077	5500	1	1	1991	8	3	2	0	5	15	11	0
36	36021	5392	1	1	1990	11	4	4	0	1	3	3	1
36	36096	5526	0	1	1991	9	3	1	0	0	9	9	0
36	36084	5513	0	1	1991	6	2	1	0	0	6	6	1
36	36105	5538	0	1	1991	3	1	4	0	0	12	9	1
36	36004	5356	1	1	1991	4	2	6	0	1	7	7	7
36	36031	5416	0	1	1991	10	4	4	0	0	7	7	2
36	36035	5424	1	1	1991	2	1	1	0	2	6	6	2
36	36044	5442	1	1	1990	12	4	2	0	2	8	7	6
36	36065	5480	0	1	1990	12	4	1	0	0	11	11	0
36	36076	5497	1	1	1991	3	1	1	0	2	9	10	0
36	36083	5512	0	1	1991	11	4	2	0	0	2	2	0
36	36008	5364	1	1	1991	1	1	5	0	3	11	11	1
36	36018	5383	0	1	1990	12	4	4	0	0	12	12	0
36	36003	5353	1	1	1991	3	1	3	0	1	12	12	1
36	36017	5382	1	1	1991	9	3	6	0	2	12	12	2
36	36019	5388	0	1	1991	9	3	6	0	0	9	9	1
36	36061	5472	1	1	1990	10	4	1	0	1	12	11	0
36	36051	5456	1	1	1991	1	1	2	0	3	10	14	3
36	36074	5494	0	1	1991	3	1	1	0	0	11	11	0
36	36011	5368	1	1	1991	7	3	3	0	1	12	11	0
36	36005	5359	1	1	1991	9	3	7	0	2	14	14	1
36	36073	5493	0	1	1991	10	4	2	0	0	5	5	0
36	36066	5481	1	1	1991	3	1	1	0	1	9	10	0
36	36014	5373	0	1	1990	10	4	1	0	0	11	11	0
36	36015	5376	1	1	1991	11	4	3	0	2	13	11	0
36	36097	5527	1	1	1991	9	3	1	0	2	9	11	1
36	36005	5358	1	1	1991	4	2	6	0	5	13	14	3
36	36019	5387	1	1	1991	4	2	5	0	2	10	10	0
36	36068	5485	1	1	1991	3	1	1	0	1	8	8	1
36	36013	5371	1	1	1991	3	1	5	0	1	11	11	0
36	36031	5414	1	1	1990	12	4	2	0	1	9	9	3
36	36046	5444	1	1	1991	1	1	2	0	8	11	11	1
36	36039	5432	1	1	1991	7	3	4	0	1	11	10	1
36	36033	5421	1	1	1991	11	4	5	0	1	8	10	1
36	36089	5519	1	1	1991	6	2	1	0	1	10	12	0
36	36100	5530	0	1	1991	10	4	1	0	0	11	11	0
36	36082	5510	1	1	1991	11	4	2	0	3	14	13	0
36	36059	5470	0	1	1991	8	3	3	0	0	13	12	2
36	36027	5408	0	1	1991	7	3	2	0	0	8	8	0
36	36049	5452	1	1	1991	10	4	4	0	3	14	11	0
36	36054	5461	0	1	1991	6	2	3	0	0	10	10	0
36	36030	5413	1	1	1991	6	2	4	0	1	3	3	0
36	36037	5427	1	1	1991	3	1	1	0	1	9	11	0
36	36098	5528	1	1	1991	9	3	1	0	3	5	5	1
36	36023	5396	1	1	1990	12	4	1	0	10	15	18	0
36	36022	5393	1	1	1990	10	4	4	0	1	12	10	0
36	36042	5437	0	1	1991	3	1	3	0	0	9	9	1
36	36080	5505	0	1	1991	5	2	1	0	0	5	7	1
36	36049	5451	1	1	1991	5	2	3	0	1	12	12	0
36	36040	5434	0	1	1991	7	3	4	0	0	10	8	0
36	36070	5488	0	1	1991	3	1	1	0	0	10	10	0
36	36016	5378	1	1	1991	4	2	5	0	2	13	13	1
36	36087	5516	1	1	1990	10	4	9	0	1	13	13	0
36	36054	5462	1	1	1991	11	4	4	0	2	14	12	0
36	36056	5465	1	1	1991	8	3	3	0	1	13	12	0
36	36032	5418	0	1	1991	7	3	2	0	0	4	4	0
36	36069	5487	1	1	1991	11	4	1	0	1	13	13	1
36	36090	5520	0	1	1991	7	3	1	0	0	9	9	2
36	36077	5499	1	1	1991	3	1	1	0	2	9	11	0
36	36053	5459	1	1	1991	6	2	3	0	2	13	13	0
36	36018	5385	1	1	1991	10	4	6	0	1	13	13	2
36	36023	5397	0	1	1991	5	2	2	0	0	13	13	1
36	36019	5386	0	1	1990	10	4	4	0	0	9	9	0
36	36033	5420	1	1	1991	6	2	4	0	2	13	14	1
36	36012	5370	1	1	1991	10	4	6	0	1	12	11	1
36	36060	5471	1	1	1990	10	4	1	0	1	7	9	0
36	36099	5529	1	1	1991	10	4	1	0	2	14	12	0
36	36020	5389	1	1	1990	10	4	4	0	1	7	7	0
36	36061	5473	0	1	1991	5	2	2	0	0	12	12	0
36	36066	5482	0	1	1991	9	3	2	0	0	8	8	0
36	36005	5357	1	1	1990	11	4	5	0	2	10	9	5
36	36076	5498	1	1	1991	10	4	2	0	1	10	10	0
36	36103	5534	1	1	1991	4	2	8	0	1	11	10	2
36	36061	5474	0	1	1991	10	4	3	0	0	12	11	0
36	36075	5495	1	1	1991	3	1	1	0	1	9	9	0
36	36050	5455	0	1	1991	10	4	4	0	0	11	11	1
36	36041	5435	0	1	1991	3	1	3	0	0	8	8	0
36	36063	5477	1	1	1990	11	4	1	0	2	13	12	0
36	36001	5349	1	1	1991	3	1	3	0	1	16	10	0
36	36055	5463	1	1	1991	2	1	2	0	3	10	9	0
36	36043	5440	0	1	1991	4	2	3	0	0	9	11	2
36	36031	5415	1	1	1991	5	2	3	0	1	5	7	0
36	36063	5478	0	1	1991	4	2	2	0	0	15	13	0
36	36047	5447	1	1	1991	6	2	3	0	3	12	11	0
36	36104	5536	1	1	1991	5	2	5	0	1	13	6	0
36	36088	5518	0	1	1991	11	4	2	0	0	7	7	0
36	36058	5468	0	1	1991	9	3	3	0	0	14	14	0
36	36070	5489	0	1	1991	8	3	2	0	0	15	12	1
36	36057	5466	0	1	1991	2	1	2	0	0	7	7	3
36	36003	5352	0	1	1990	10	4	2	0	0	14	14	0
36	36013	5372	0	1	1991	8	3	6	0	0	7	9	0
36	36078	5502	1	1	1991	11	4	2	0	1	11	12	0
36	36018	5384	1	1	1991	5	2	5	0	2	14	14	0
36	36071	5491	0	1	1991	7	3	2	0	0	10	10	0
36	36024	5401	1	1	1991	11	4	6	1	3	6	8	1
36	36062	5476	0	1	1991	4	2	2	1	0	12	11	0
36	36081	5507	1	1	1991	6	2	1	1	1	11	11	1
36	36054	5460	1	1	1991	1	1	2	1	2	12	12	1
36	36047	5448	1	1	1991	11	4	4	1	4	12	12	2
36	36045	5443	0	1	1991	1	1	2	2	0	16	12	0
36	36038	5430	1	1	1991	7	3	4	2	1	12	8	2
36	36048	5449	1	1	1990	12	4	2	2	2	8	8	1
36	36067	5484	0	1	1991	8	3	2	2	0	11	11	0
36	36033	5419	1	1	1991	1	1	3	2	7	8	12	0
36	36006	5360	1	1	1990	11	4	4	2	2	10	9	3
36	36002	5351	1	1	1991	7	3	7	2	4	9	9	2
36	36053	5458	1	1	1991	1	1	2	2	2	10	13	0
36	36007	5361	1	1	1990	12	4	5	2	2	9	8	1
36	36002	5350	1	1	1991	3	1	6	2	2	14	11	0
36	36004	5355	1	1	1990	11	4	5	2	1	11	11	4
36	36049	5450	1	1	1990	12	4	2	2	1	8	8	0
36	36032	5417	0	1	1991	2	1	1	2	0	9	11	1
36	36036	5425	1	1	1990	12	4	2	2	14	8	23	5
36	36093	5523	0	1	1991	9	3	1	2	0	13	10	0
36	36047	5446	1	1	1991	1	1	2	2	3	10	10	0
36	36028	5409	1	1	1991	2	1	1	4	1	7	7	0
