"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
28	28068	3538	0	0	1991	1	1	3	0	0	9	9	0
28	28076	3560	1	0	1991	2	1	2	0	2	16	12	0
28	28083	3574	1	0	1991	7	3	2	0	1	13	9	0
28	28058	3514	1	0	1991	3	1	4	0	1	12	8	0
28	28042	3476	0	0	1991	9	3	6	0	0	12	23	3
28	28049	3496	1	0	1991	6	2	5	0	1	16	20	0
28	28042	3475	1	0	1991	3	1	5	0	2	11	17	0
28	28093	3591	0	0	1991	3	1	1	0	0	1	9	2
28	28062	3526	0	0	1991	8	3	4	0	0	9	9	1
28	28085	3577	0	0	1991	3	1	1	0	0	12	11	1
28	28046	3488	0	0	1991	9	3	6	0	0	10	9	0
28	28022	3427	1	0	1990	10	4	6	0	3	17	13	1
28	28068	3540	0	0	1991	11	4	5	0	0	14	9	0
28	28094	3593	0	0	1991	6	2	1	0	0	14	11	1
28	28112	3614	0	0	1991	10	4	1	0	0	11	10	0
28	28071	3548	0	0	1991	5	2	3	0	0	12	10	1
28	28017	3418	1	0	1991	11	4	8	0	1	10	10	0
28	28043	3478	1	0	1991	4	2	5	0	5	11	17	0
28	28113	3615	0	0	1991	10	4	1	0	0	8	17	0
28	28040	3468	1	0	1990	11	4	4	0	1	13	10	0
28	28039	3465	0	0	1990	11	4	4	0	0	14	10	0
28	28068	3539	0	0	1991	6	2	4	0	0	10	10	0
28	28047	3489	1	0	1990	12	4	4	0	1	13	11	1
28	28079	3567	1	0	1991	7	3	3	0	3	16	31	0
28	28084	3576	0	0	1991	7	3	2	0	0	10	9	0
28	28092	3590	0	0	1991	8	3	2	0	0	8	9	0
28	28025	3436	0	0	1991	3	1	6	0	0	11	10	0
28	28111	3613	1	0	1991	10	4	1	0	2	9	10	0
28	28056	3512	0	0	1991	9	3	5	0	0	15	3	0
28	28104	3606	0	0	1991	7	3	1	0	0	14	10	0
28	28086	3578	1	0	1991	3	1	1	0	1	13	10	0
28	28023	3431	1	0	1991	7	3	7	0	2	15	9	1
28	28039	3466	1	0	1991	4	2	5	0	1	16	16	0
28	28047	3491	1	0	1991	10	4	6	0	1	14	8	3
28	28087	3579	1	0	1991	3	1	1	0	1	10	13	0
28	28040	3470	1	0	1991	9	3	6	0	1	12	11	0
28	28042	3474	0	0	1990	11	4	4	0	0	9	12	0
28	28033	3455	1	0	1991	11	4	7	0	2	11	10	0
28	28056	3511	0	0	1991	3	1	4	0	0	14	9	1
28	28109	3611	0	0	1991	9	3	1	0	0	12	10	1
28	28001	3400	0	0	1990	12	4	9	0	0	11	10	0
28	28038	3463	0	0	1990	10	4	4	0	0	6	8	1
28	28030	3445	1	0	1991	6	2	6	0	2	9	22	0
28	28059	3517	1	0	1991	7	3	5	0	1	15	8	0
28	28020	3423	0	0	1991	1	1	6	0	0	12	8	5
28	28045	3485	1	0	1991	10	4	6	0	2	13	21	0
28	28091	3587	0	0	1991	3	1	1	0	0	10	10	0
28	28002	3401	1	0	1990	10	4	8	0	6	14	14	0
28	28041	3471	0	0	1990	12	4	4	0	0	10	10	0
28	28060	3520	0	0	1991	10	4	5	0	0	14	17	1
28	28067	3535	0	0	1990	12	4	3	0	0	9	10	0
28	28013	3412	1	0	1991	1	1	8	0	1	12	10	1
28	28016	3415	0	0	1991	2	1	8	0	0	14	16	0
28	28048	3493	0	0	1991	4	2	5	0	0	13	11	4
28	28012	3411	0	0	1991	1	1	8	0	0	14	9	1
28	28091	3588	1	0	1991	8	3	2	0	1	7	25	0
28	28077	3562	0	0	1991	3	1	2	0	0	9	9	0
28	28073	3555	1	0	1991	11	4	4	0	1	16	7	0
28	28025	3435	0	0	1990	10	4	5	0	0	11	11	0
28	28014	3413	1	0	1991	1	1	8	0	2	11	10	1
28	28108	3610	1	0	1991	8	3	1	0	1	17	8	1
28	28039	3467	0	0	1991	10	4	6	0	0	14	10	2
28	28095	3596	0	0	1991	10	4	2	0	0	11	11	0
28	28032	3452	1	0	1991	11	4	7	0	1	10	19	0
28	28031	3449	1	0	1991	9	3	7	0	2	9	8	0
28	28069	3543	1	0	1991	8	3	4	0	4	12	8	0
28	28051	3499	0	0	1991	2	1	4	0	0	13	10	2
28	28110	3612	1	0	1991	9	3	1	0	1	12	7	1
28	28092	3589	0	0	1991	3	1	1	0	0	6	6	3
28	28054	3506	1	0	1991	2	1	4	0	1	13	11	1
28	28061	3522	1	0	1991	4	2	4	0	1	14	11	0
28	28055	3509	1	0	1991	11	4	5	0	1	10	9	0
28	28044	3480	0	0	1990	11	4	4	0	0	11	9	2
28	28078	3564	0	0	1991	3	1	2	0	0	9	10	0
28	28045	3483	1	0	1990	12	4	4	0	1	12	11	3
28	28015	3414	1	0	1990	12	4	7	0	2	17	27	0
28	28044	3481	0	0	1991	4	2	5	0	0	10	8	0
28	28019	3421	0	0	1991	5	2	7	0	0	12	10	0
28	28075	3558	1	0	1991	2	1	2	0	1	7	11	1
28	28087	3580	1	0	1991	8	3	2	0	1	12	8	0
28	28093	3592	1	0	1991	8	3	2	0	1	13	11	0
28	28035	3458	0	0	1991	2	1	6	0	0	16	9	0
28	28049	3497	1	0	1991	11	4	6	0	2	14	17	0
28	28095	3595	0	0	1991	6	2	1	0	0	9	11	0
28	28072	3551	1	0	1991	5	2	3	0	5	11	22	0
28	28089	3583	0	0	1991	3	1	1	0	0	11	11	0
28	28056	3510	0	0	1990	10	4	3	0	0	14	15	0
28	28096	3597	1	0	1991	6	2	1	0	1	10	11	2
28	28066	3534	1	0	1990	12	4	3	0	4	8	15	2
28	28070	3546	0	0	1991	9	3	4	0	0	15	20	0
28	28107	3609	0	0	1991	8	3	1	0	0	8	9	0
28	28021	3425	1	0	1991	2	1	6	0	1	8	10	0
28	28090	3586	0	0	1991	9	3	2	0	0	10	10	1
28	28051	3500	0	0	1991	7	3	5	0	0	13	10	0
28	28076	3561	0	0	1991	7	3	3	0	0	18	17	0
28	28103	3605	1	0	1991	6	2	1	0	1	12	10	0
28	28090	3585	0	0	1991	3	1	1	0	0	8	8	0
28	28009	3408	1	0	1990	10	4	7	0	4	13	13	0
28	28046	3486	1	0	1990	11	4	4	0	1	15	18	0
28	28019	3422	0	0	1991	10	4	8	0	0	10	10	0
28	28043	3479	0	0	1991	9	3	6	0	0	9	19	1
28	28044	3482	1	0	1991	10	4	6	0	2	12	8	2
28	28064	3529	1	0	1991	5	2	4	0	1	12	8	0
28	28052	3501	0	0	1991	2	1	4	0	0	14	29	0
28	28084	3575	0	0	1991	2	1	1	0	0	9	11	1
28	28106	3608	0	0	1991	8	3	1	0	0	9	9	0
28	28043	3477	1	0	1990	11	4	4	0	1	12	12	0
28	28060	3519	0	0	1991	5	2	4	0	0	15	16	0
28	28032	3451	1	0	1991	6	2	6	1	2	15	22	0
28	28077	3563	1	0	1991	8	3	3	1	4	15	13	0
28	28061	3523	0	0	1991	9	3	5	1	0	13	10	0
28	28062	3524	0	0	1990	10	4	2	1	0	10	16	0
28	28073	3554	0	0	1991	6	2	3	1	0	17	40	0
28	28073	3553	0	0	1991	1	1	2	1	0	12	10	0
28	28057	3513	0	0	1990	11	4	3	1	0	14	10	2
28	28088	3581	0	0	1991	3	1	1	1	0	11	10	0
28	28046	3487	1	0	1991	4	2	5	1	2	13	10	1
28	28082	3571	0	0	1991	2	1	1	1	0	6	9	0
28	28105	3607	0	0	1991	8	3	1	1	0	12	9	1
28	28071	3549	0	0	1991	10	4	4	1	0	13	10	1
28	28006	3405	0	0	1991	1	1	8	1	0	13	11	0
28	28114	3616	1	0	1991	10	4	1	1	2	8	9	0
28	28024	3434	1	0	1991	8	3	7	1	3	15	8	0
28	28004	3403	1	0	1990	12	4	8	1	1	10	10	1
28	28017	3416	0	0	1991	1	1	6	1	0	10	10	1
28	28070	3545	1	0	1991	3	1	3	1	2	13	12	1
28	28040	3469	0	0	1991	4	2	5	1	0	12	9	0
28	28072	3552	1	0	1991	10	4	4	1	1	13	10	2
28	28048	3494	0	0	1991	9	3	6	1	0	13	9	2
28	28036	3460	1	0	1991	6	2	6	1	1	14	20	1
28	28024	3433	1	0	1991	3	1	6	1	2	14	12	0
28	28031	3448	1	0	1991	4	2	6	1	1	13	12	0
28	28047	3490	0	0	1991	5	2	5	1	0	15	10	1
28	28018	3419	1	0	1990	10	4	6	1	2	15	10	0
28	28033	3454	1	0	1991	6	2	6	1	1	14	15	2
28	28096	3598	0	0	1991	10	4	2	1	0	1	5	2
28	28050	3498	1	0	1991	2	1	4	1	5	15	13	0
28	28008	3407	1	0	1990	10	4	7	1	2	10	18	0
28	28031	3447	0	0	1990	11	4	5	1	0	13	18	1
28	28067	3536	1	0	1991	5	2	4	1	2	16	11	1
28	28005	3404	0	0	1990	12	4	7	1	0	13	10	2
28	28024	3432	1	0	1990	10	4	5	1	1	14	12	1
28	28080	3568	1	0	1991	3	1	2	1	1	12	11	0
28	28049	3495	0	0	1990	12	4	4	1	0	9	9	1
28	28072	3550	0	0	1990	12	4	2	1	0	10	13	0
28	28089	3584	0	0	1991	8	3	2	1	0	12	18	0
28	28026	3438	0	0	1991	7	3	7	1	0	10	10	0
28	28065	3533	1	0	1991	9	3	5	1	2	11	11	2
28	28041	3472	1	0	1991	5	2	5	1	1	10	9	3
28	28028	3440	1	0	1990	11	4	5	1	1	12	12	0
28	28033	3453	1	0	1991	1	1	5	1	1	16	15	0
28	28053	3504	0	0	1991	6	2	5	1	0	13	10	0
28	28081	3570	1	0	1990	10	4	1	1	1	12	11	0
28	28021	3426	1	0	1991	8	3	7	1	1	9	9	0
28	28019	3420	1	0	1990	12	4	6	1	2	9	11	0
28	28037	3462	0	0	1991	7	3	7	1	0	15	4	0
28	28028	3441	1	0	1991	4	2	6	1	2	13	10	0
28	28032	3450	0	0	1991	1	1	5	1	0	10	13	1
28	28011	3410	1	0	1990	10	4	7	1	3	10	10	0
28	28064	3528	1	0	1990	12	4	3	1	1	10	12	0
28	28030	3444	1	0	1990	12	4	5	1	3	12	18	0
28	28099	3601	1	0	1991	6	2	1	1	1	11	7	2
28	28101	3603	0	0	1991	6	2	1	1	0	11	9	0
28	28070	3544	0	0	1990	11	4	2	1	0	11	11	1
28	28088	3582	0	0	1991	8	3	2	1	0	15	9	0
28	28117	3619	1	0	1991	12	4	1	1	3	12	20	0
28	28074	3556	0	0	1991	1	1	2	1	0	8	9	1
28	28026	3437	0	0	1991	2	1	6	1	0	14	20	0
28	28116	3618	0	0	1991	11	4	1	1	0	11	9	0
28	28034	3456	1	0	1991	1	1	5	2	3	14	11	1
28	28058	3515	0	0	1991	9	3	5	2	0	10	12	0
28	28027	3439	1	0	1990	12	4	5	2	1	13	9	3
28	28034	3457	0	0	1991	6	2	6	2	0	11	6	1
28	28055	3508	0	0	1991	6	2	4	2	0	10	29	0
28	28020	3424	1	0	1991	7	3	7	2	3	14	9	0
28	28028	3442	1	0	1991	9	3	7	2	3	17	24	1
28	28029	3443	0	0	1990	11	4	5	2	0	13	11	0
28	28102	3604	0	0	1991	6	2	1	2	0	9	9	0
28	28038	3464	1	0	1991	3	1	5	2	1	10	16	0
28	28036	3459	0	0	1991	1	1	5	2	0	13	9	0
28	28071	3547	0	0	1990	12	4	2	2	0	9	8	1
28	28080	3569	1	0	1991	8	3	3	2	2	12	23	1
28	28048	3492	0	0	1990	11	4	4	2	0	13	11	2
28	28100	3602	1	0	1991	6	2	1	2	1	9	7	0
28	28053	3503	1	0	1991	1	1	4	3	1	15	11	0
28	28075	3559	1	0	1991	7	3	3	3	1	14	19	0
28	28069	3542	0	0	1991	3	1	3	3	0	14	14	0
28	28078	3565	1	0	1991	7	3	3	3	4	15	10	0
28	28065	3531	1	0	1990	11	4	3	3	3	12	14	2
