"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
30	30043	3722	0	0	1991	7	3	3	0	0	11	11	0
30	30074	3766	1	0	1991	5	2	6	0	1	15	9	1
30	30039	3715	0	0	1991	9	3	2	0	0	9	8	0
30	30153	3942	0	0	1991	11	4	5	0	0	13	10	0
30	30114	3850	1	0	1991	3	1	5	0	1	11	10	0
30	30164	3970	0	0	1991	4	2	3	0	0	13	10	0
30	30142	3914	1	0	1991	10	4	5	0	1	13	10	0
30	30030	3698	0	0	1991	8	3	2	0	0	8	12	0
30	30017	3665	0	0	1991	6	2	2	0	0	14	14	0
30	30153	3941	0	0	1991	7	3	4	0	0	9	9	0
30	30118	3858	1	0	1991	1	1	4	0	1	11	11	1
30	30136	3902	0	0	1991	8	3	5	0	0	9	7	1
30	30143	3915	1	0	1991	1	1	3	0	3	13	13	0
30	30055	3741	1	0	1991	11	4	2	0	1	12	11	1
30	30079	3777	1	0	1991	11	4	8	0	3	11	12	1
30	30119	3861	0	0	1990	12	4	4	0	0	12	10	0
30	30097	3818	0	0	1990	11	4	5	0	0	9	11	0
30	30127	3879	0	0	1991	7	3	5	0	0	12	11	0
30	30160	3959	0	0	1990	11	4	2	0	0	7	7	1
30	30017	3664	0	0	1991	1	1	1	0	0	10	10	2
30	30171	3984	1	0	1991	5	2	3	0	1	16	11	1
30	30107	3836	1	0	1991	1	1	5	0	1	14	13	0
30	30110	3841	1	0	1991	2	1	5	0	2	14	11	0
30	30105	3833	1	0	1990	10	4	4	0	1	10	10	0
30	30100	3824	0	0	1991	8	3	1	0	0	10	9	0
30	30167	3975	0	0	1991	6	2	3	0	0	12	12	2
30	30167	3976	0	0	1991	11	4	4	0	0	11	11	1
30	30018	3669	1	0	1991	11	4	3	0	2	10	13	0
30	30006	3635	0	0	1991	4	2	2	0	0	11	9	2
30	30175	3994	1	0	1991	6	2	3	0	1	11	12	0
30	30095	3813	1	0	1991	5	2	6	0	3	14	13	0
30	30179	4000	0	0	1991	3	1	2	0	0	12	11	1
30	30144	3918	0	0	1991	1	1	3	0	0	13	12	3
30	30044	3723	0	0	1991	5	2	1	0	0	8	10	1
30	30050	3734	0	0	1990	11	4	9	0	0	11	10	0
30	30052	3736	0	0	1991	6	2	1	0	0	9	11	0
30	30175	3993	0	0	1991	1	1	2	0	0	10	10	0
30	30099	3823	0	0	1991	11	4	7	0	0	12	10	0
30	30071	3761	0	0	1991	7	3	1	0	0	11	10	0
30	30044	3724	0	0	1991	10	4	2	0	0	8	11	4
30	30025	3687	1	0	1991	2	1	1	0	4	7	14	1
30	30110	3842	1	0	1991	7	3	6	0	1	12	12	0
30	30096	3815	0	0	1990	12	4	5	0	0	16	10	0
30	30105	3834	1	0	1991	3	1	5	0	7	8	18	1
30	30057	3744	0	0	1991	7	3	8	0	0	10	9	0
30	30102	3826	1	0	1990	12	4	5	0	1	13	10	3
30	30132	3889	1	0	1991	3	1	4	0	1	15	11	1
30	30124	3872	1	0	1991	6	2	5	0	1	13	8	2
30	30045	3726	0	0	1991	10	4	2	0	0	18	11	0
30	30131	3886	0	0	1991	4	2	4	0	0	11	12	0
30	30088	3795	0	0	1990	10	4	5	0	0	12	10	2
30	30115	3853	0	0	1991	9	3	6	0	0	12	10	2
30	30016	3662	1	0	1991	6	2	2	0	2	12	13	0
30	30019	3671	0	0	1991	6	2	2	0	0	13	11	0
30	30147	3927	0	0	1990	11	4	2	0	0	12	11	1
30	30149	3931	1	0	1991	1	1	3	0	3	13	9	0
30	30079	3776	1	0	1991	6	2	7	0	1	14	12	1
30	30134	3894	1	0	1990	11	4	3	0	1	11	10	0
30	30113	3847	0	0	1990	12	4	4	0	0	11	7	1
30	30069	3758	0	0	1990	12	4	5	0	0	16	12	2
30	30010	3647	1	0	1991	5	2	2	0	1	5	10	10
30	30014	3657	0	0	1991	5	2	2	0	0	13	10	0
30	30083	3785	1	0	1990	10	4	5	0	2	9	10	1
30	30009	3644	0	0	1991	5	2	2	0	0	14	11	1
30	30133	3893	0	0	1991	8	3	5	0	0	17	9	2
30	30166	3973	1	0	1990	12	4	2	0	1	12	11	0
30	30150	3935	0	0	1991	6	2	4	0	0	11	11	0
30	30125	3874	1	0	1991	2	1	4	0	1	16	12	0
30	30092	3806	0	0	1991	9	3	7	0	0	12	10	2
30	30159	3956	1	0	1990	10	4	2	0	1	9	11	1
30	30101	3825	1	0	1991	2	1	5	0	5	13	16	1
30	30157	3951	0	0	1991	4	2	3	0	0	10	9	0
30	30150	3936	0	0	1991	11	4	5	0	0	13	10	0
30	30125	3875	0	0	1991	7	3	5	0	0	12	10	0
30	30036	3710	1	0	1991	10	4	2	0	2	11	12	2
30	30164	3969	1	0	1990	11	4	2	0	1	12	8	0
30	30171	3983	1	0	1990	12	4	2	0	1	16	12	0
30	30002	3624	0	0	1991	3	1	2	0	0	14	11	0
30	30006	3636	1	0	1991	9	3	3	0	2	13	9	2
30	30014	3656	1	0	1990	12	4	1	0	1	11	10	0
30	30174	3992	1	0	1991	10	4	1	0	2	8	10	0
30	30029	3695	0	0	1991	2	1	1	0	0	11	20	0
30	30013	3653	1	0	1990	12	4	1	0	1	9	11	0
30	30159	3957	1	0	1991	3	1	3	0	2	7	9	0
30	30047	3730	1	0	1991	10	4	2	0	1	11	21	0
30	30001	3622	0	0	1991	11	4	4	0	0	10	11	2
30	30095	3814	1	0	1991	10	4	7	0	5	15	13	0
30	30002	3623	0	0	1990	10	4	1	0	0	12	10	1
30	30124	3871	0	0	1991	1	1	4	0	0	6	7	1
30	30037	3712	0	0	1991	9	3	2	0	0	11	12	2
30	30172	3987	1	0	1991	5	2	3	0	2	11	11	0
30	30155	3946	0	0	1991	9	3	1	0	0	8	10	1
30	30009	3643	0	0	1990	12	4	1	0	0	11	10	0
30	30168	3977	0	0	1990	12	4	2	0	0	9	9	0
30	30149	3932	1	0	1991	6	2	4	0	1	12	11	1
30	30049	3732	1	0	1991	6	2	1	0	1	11	11	0
30	30003	3628	0	0	1991	8	3	3	0	0	13	10	0
30	30099	3821	1	0	1991	1	1	5	0	1	15	12	0
30	30035	3707	0	0	1991	4	2	1	0	0	8	8	0
30	30019	3672	0	0	1991	11	4	3	0	0	11	10	0
30	30169	3980	0	0	1991	5	2	3	0	0	12	10	0
30	30077	3773	0	0	1991	11	4	8	0	0	12	11	1
30	30020	3674	0	0	1991	6	2	2	0	0	11	12	0
30	30060	3748	1	0	1991	7	3	1	0	1	14	10	0
30	30051	3735	1	0	1991	6	2	1	0	1	12	12	0
30	30160	3961	0	0	1991	8	3	4	0	0	9	11	0
30	30158	3955	1	0	1991	8	3	4	0	1	13	12	0
30	30036	3709	1	0	1991	4	2	1	0	1	12	33	0
30	30023	3682	1	0	1991	6	2	2	0	2	12	12	1
30	30013	3655	0	0	1991	10	4	3	0	0	11	11	0
30	30172	3986	0	0	1990	12	4	2	0	0	14	11	0
30	30131	3885	1	0	1990	11	4	3	0	1	12	9	0
30	30129	3881	0	0	1990	10	4	3	0	0	12	11	0
30	30022	3679	0	0	1991	2	1	2	0	0	11	11	0
30	30178	3998	1	0	1991	10	4	1	0	2	11	11	2
30	30035	3708	0	0	1991	8	3	2	0	0	10	9	0
30	30033	3704	1	0	1991	7	3	3	0	1	16	9	0
30	30046	3727	1	0	1991	5	2	1	0	1	12	11	2
30	30019	3670	1	0	1991	1	1	1	0	1	9	10	1
30	30142	3912	1	0	1991	1	1	3	0	1	13	12	0
30	30049	3733	0	0	1991	10	4	2	0	0	13	11	0
30	30115	3852	0	0	1991	4	2	5	0	0	14	11	0
30	30076	3770	0	0	1991	1	1	6	0	0	12	11	1
30	30118	3860	0	0	1991	11	4	6	0	0	14	13	1
30	30008	3641	0	0	1991	4	2	2	0	0	10	9	0
30	30073	3764	1	0	1990	11	4	5	0	11	10	16	1
30	30121	3868	1	0	1991	11	4	6	0	3	10	11	0
30	30074	3765	0	0	1990	12	4	5	0	0	11	9	0
30	30015	3658	1	0	1991	1	1	1	0	3	8	12	0
30	30173	3991	0	0	1991	11	4	4	0	0	12	10	0
30	30041	3718	1	0	1991	4	2	1	0	2	11	11	0
30	30115	3851	0	0	1990	11	4	4	0	0	11	10	0
30	30104	3831	0	0	1990	12	4	5	0	0	17	11	1
30	30121	3866	1	0	1991	1	1	4	0	1	9	11	0
30	30162	3965	1	0	1990	10	4	2	0	1	13	11	1
30	30070	3760	0	0	1990	11	4	5	0	0	17	13	0
30	30151	3938	0	0	1991	6	2	4	0	0	13	12	0
30	30079	3775	1	0	1991	1	1	6	0	2	15	11	0
30	30137	3903	0	0	1990	11	4	3	0	0	15	10	0
30	30169	3981	1	0	1991	10	4	4	0	2	12	12	0
30	30098	3820	1	0	1991	1	1	5	0	3	12	12	0
30	30103	3829	0	0	1990	10	4	4	0	0	13	9	0
30	30093	3808	1	0	1991	5	2	6	0	3	16	13	0
30	30113	3848	1	0	1991	5	2	5	0	5	11	11	0
30	30149	3933	0	0	1991	11	4	5	0	0	11	11	1
30	30013	3654	0	0	1991	5	2	2	0	0	13	11	0
30	30138	3904	0	0	1990	11	4	3	0	0	10	10	0
30	30092	3805	0	0	1991	4	2	6	0	0	11	12	1
30	30146	3925	0	0	1991	6	2	4	0	0	12	12	0
30	30145	3923	1	0	1991	10	4	5	0	1	9	7	2
30	30061	3749	1	0	1991	1	1	6	0	1	15	11	1
30	30171	3985	0	0	1991	10	4	4	0	0	15	11	0
30	30114	3849	0	0	1990	11	4	4	0	0	10	11	0
30	30016	3661	0	0	1991	1	1	1	0	0	13	10	0
30	30072	3762	0	0	1990	12	4	5	0	0	12	8	0
30	30034	3705	0	0	1991	3	1	1	0	0	9	8	0
30	30096	3816	0	0	1991	5	2	6	0	0	11	9	1
30	30042	3719	1	0	1991	5	2	1	0	1	8	27	0
30	30094	3809	0	0	1990	12	4	5	0	0	12	9	0
30	30104	3832	1	0	1991	5	2	6	0	4	15	11	0
30	30018	3667	0	0	1991	1	1	1	0	0	5	10	0
30	30031	3699	1	0	1991	3	1	1	0	2	9	10	1
30	30097	3819	1	0	1991	4	2	6	0	3	11	11	2
30	30077	3772	0	0	1991	6	2	7	0	0	12	11	2
30	30144	3920	1	0	1991	10	4	5	0	3	10	13	0
30	30135	3899	0	0	1991	8	3	5	0	0	8	11	0
30	30134	3896	0	0	1991	8	3	5	0	0	13	9	2
30	30056	3742	0	0	1991	7	3	1	0	0	13	12	0
30	30093	3807	1	0	1990	12	4	5	0	7	16	17	0
30	30129	3883	1	0	1991	7	3	5	0	1	14	10	0
30	30046	3728	1	0	1991	10	4	2	0	1	15	11	0
30	30161	3962	0	0	1990	10	4	2	0	0	11	11	1
30	30180	4001	1	0	1991	11	4	1	0	3	10	11	2
30	30024	3685	0	0	1991	7	3	2	0	0	7	9	1
30	30102	3828	0	0	1991	10	4	7	0	0	12	10	1
30	30165	3972	0	0	1991	9	3	1	0	0	11	9	0
30	30030	3697	0	0	1991	3	1	1	0	0	4	9	0
30	30018	3668	1	0	1991	6	2	2	0	1	12	10	1
30	30140	3910	0	0	1991	10	4	5	0	0	15	11	0
30	30067	3756	0	0	1990	11	4	5	0	0	13	11	0
30	30090	3801	0	0	1991	8	3	1	0	0	11	20	0
30	30015	3659	0	0	1991	6	2	2	0	0	12	11	0
30	30176	3996	1	0	1991	10	4	1	0	1	12	11	0
30	30066	3755	0	0	1990	10	4	6	0	0	10	9	1
30	30026	3689	1	0	1991	2	1	1	0	1	10	12	0
30	30064	3753	1	0	1991	7	3	1	0	1	7	9	0
30	30102	3827	1	0	1991	5	2	6	0	1	12	11	0
30	30094	3811	1	0	1991	9	3	7	0	1	14	9	0
30	30143	3917	0	0	1991	11	4	5	0	0	11	10	1
30	30055	3740	0	0	1991	6	2	1	0	0	10	10	0
30	30133	3891	0	0	1990	10	4	3	0	0	10	10	0
30	30028	3693	0	0	1991	2	1	1	0	0	9	10	2
30	30154	3945	0	0	1991	11	4	5	0	0	13	12	0
30	30061	3750	0	0	1991	6	2	7	0	0	14	10	0
30	30163	3968	0	0	1990	11	4	2	0	0	6	8	0
30	30094	3810	0	0	1991	5	2	6	0	0	10	9	2
30	30080	3778	1	0	1990	11	4	5	0	3	10	12	1
30	30084	3786	0	0	1990	10	4	5	0	0	14	12	0
30	30042	3720	1	0	1991	10	4	2	0	1	11	12	1
30	30153	3940	1	0	1991	2	1	3	0	3	12	13	0
30	30045	3725	0	0	1991	5	2	1	0	0	3	8	0
30	30020	3673	0	0	1991	1	1	1	0	0	8	10	0
30	30130	3884	0	0	1991	9	3	1	0	0	14	8	1
30	30091	3802	1	0	1990	11	4	5	0	1	13	10	0
30	30138	3906	1	0	1991	9	3	5	0	2	13	13	1
30	30179	3999	1	0	1990	10	4	1	0	2	11	12	0
30	30087	3792	0	0	1990	10	4	5	0	0	11	11	0
30	30134	3895	1	0	1991	4	2	4	0	2	11	11	0
30	30125	3873	0	0	1990	10	4	3	0	0	11	11	0
30	30003	3627	0	0	1991	4	2	2	0	0	10	10	0
30	30072	3763	1	0	1991	5	2	6	0	1	13	11	0
30	30008	3642	0	0	1991	9	3	3	0	0	8	9	0
30	30020	3675	0	0	1991	11	4	3	0	0	13	12	0
30	30080	3779	1	0	1991	4	2	6	0	2	12	12	0
30	30024	3686	1	0	1991	11	4	3	0	1	13	12	0
30	30116	3855	1	0	1991	3	1	5	0	1	18	12	0
30	30059	3747	0	0	1991	6	2	7	0	0	13	9	0
30	30023	3683	0	0	1991	11	4	3	0	0	12	10	0
30	30117	3857	0	0	1991	8	3	1	0	0	14	8	0
30	30025	3688	0	0	1991	7	3	2	0	0	11	9	0
30	30116	3854	1	0	1990	10	4	4	0	1	15	12	0
30	30140	3909	1	0	1991	5	2	4	0	1	17	11	2
30	30068	3757	1	0	1990	11	4	5	0	3	11	14	4
30	30167	3974	0	0	1990	12	4	2	0	0	12	10	1
30	30156	3949	0	0	1991	8	3	4	0	0	9	7	1
30	30161	3964	1	0	1991	8	3	4	0	1	14	11	0
30	30005	3632	1	0	1990	11	4	1	0	3	9	10	0
30	30151	3937	0	0	1991	1	1	3	0	0	14	11	1
30	30001	3621	1	0	1991	7	3	3	0	1	9	10	0
30	30112	3846	1	0	1991	8	3	6	0	5	15	13	0
30	30108	3839	1	0	1991	8	3	1	0	2	8	11	0
30	30107	3838	1	0	1991	10	4	7	0	10	18	18	0
30	30012	3650	0	0	1990	12	4	1	0	0	10	9	1
30	30027	3691	0	0	1991	2	1	1	0	0	10	10	0
30	30096	3817	1	0	1991	9	3	7	0	4	14	14	2
30	30126	3877	0	0	1991	7	3	5	0	0	8	9	0
30	30088	3797	1	0	1991	7	3	7	0	1	12	10	0
30	30111	3843	1	0	1990	11	4	4	0	2	10	10	2
30	30011	3648	0	0	1990	10	4	1	0	0	5	7	1
30	30182	4003	0	0	1991	11	4	1	0	0	10	8	0
30	30109	3840	1	0	1990	10	4	4	0	1	9	7	1
30	30136	3900	0	0	1990	11	4	3	0	0	9	7	1
30	30009	3645	1	0	1991	9	3	3	0	2	10	10	1
30	30103	3830	0	0	1991	3	1	5	0	0	16	12	0
30	30022	3680	0	0	1991	7	3	3	0	0	7	9	0
30	30170	3982	0	0	1990	12	4	2	0	0	3	8	0
30	30157	3950	0	0	1990	11	4	2	0	0	14	11	0
30	30128	3880	0	0	1990	12	4	3	0	0	12	12	0
30	30175	3995	0	0	1991	10	4	4	0	0	14	11	0
30	30082	3782	0	0	1990	11	4	5	0	0	13	10	0
30	30028	3694	0	0	1991	7	3	2	0	0	10	20	0
30	30150	3934	0	0	1991	1	1	3	0	0	13	11	0
30	30157	3952	0	0	1991	9	3	4	0	0	11	8	0
30	30007	3637	0	0	1990	11	4	1	0	0	9	12	0
30	30017	3666	0	0	1991	11	4	3	0	0	14	12	0
30	30131	3887	0	0	1991	9	3	5	0	0	11	11	0
30	30107	3837	1	0	1991	5	2	6	0	4	13	16	0
30	30032	3702	1	0	1991	8	3	2	0	1	13	9	1
30	30099	3822	0	0	1991	6	2	6	0	0	8	11	2
30	30172	3988	0	0	1991	10	4	4	0	0	11	11	1
30	30043	3721	1	0	1991	2	1	2	0	1	10	11	1
30	30154	3944	1	0	1991	7	3	4	0	3	13	10	1
30	30034	3706	0	0	1991	8	3	2	0	0	8	8	1
30	30074	3767	1	0	1991	10	4	7	0	2	10	11	0
30	30144	3919	1	0	1991	5	2	4	0	1	14	12	0
30	30132	3888	0	0	1990	10	4	3	0	0	13	11	0
30	30004	3630	1	0	1991	4	2	2	0	1	5	9	0
30	30040	3717	0	0	1991	9	3	2	0	0	9	9	0
30	30084	3787	1	0	1991	3	1	6	1	2	13	11	0
30	30057	3743	0	0	1991	2	1	7	1	0	15	12	0
30	30088	3796	1	0	1991	2	1	6	1	3	11	13	0
30	30162	3966	0	0	1991	3	1	3	1	0	15	11	0
30	30031	3700	1	0	1991	8	3	2	1	2	12	13	0
30	30146	3924	0	0	1991	1	1	3	1	0	11	10	0
30	30004	3631	0	0	1991	8	3	3	1	0	12	10	1
30	30112	3845	1	0	1991	3	1	5	1	1	14	9	0
30	30065	3754	1	0	1991	2	1	6	1	3	14	14	1
30	30054	3739	0	0	1990	12	4	8	1	0	13	12	0
30	30156	3948	1	0	1991	3	1	3	1	2	12	12	0
30	30007	3638	0	0	1991	4	2	2	1	0	7	10	0
30	30089	3799	1	0	1991	3	1	6	1	5	9	16	0
30	30082	3783	0	0	1991	4	2	6	1	0	14	11	1
30	30021	3678	0	0	1991	11	4	3	1	0	11	9	3
30	30158	3953	0	0	1990	10	4	2	1	0	11	11	0
30	30078	3774	0	0	1991	7	3	1	1	0	5	10	2
30	30077	3771	1	0	1991	2	1	6	1	2	13	12	3
30	30062	3751	1	0	1991	2	1	6	1	3	13	13	0
30	30086	3791	0	0	1991	3	1	6	1	0	11	8	0
30	30026	3690	1	0	1991	7	3	2	1	1	10	9	1
30	30132	3890	0	0	1991	8	3	5	1	0	14	12	0
30	30058	3745	0	0	1991	7	3	1	1	0	1	8	8
30	30059	3746	0	0	1991	1	1	6	1	0	13	9	0
30	30080	3780	1	0	1991	9	3	7	1	5	11	16	0
30	30038	3713	0	0	1991	4	2	1	1	0	10	10	0
30	30053	3738	0	0	1990	12	4	7	1	0	12	6	0
30	30121	3867	1	0	1991	6	2	5	1	1	11	10	0
30	30120	3863	0	0	1990	12	4	4	1	0	12	12	0
30	30081	3781	1	0	1990	11	4	5	1	12	4	19	0
30	30005	3633	1	0	1991	4	2	2	1	1	12	10	0
30	30069	3759	0	0	1991	5	2	6	1	0	16	10	0
30	30004	3629	0	0	1990	11	4	1	1	0	10	10	0
30	30133	3892	0	0	1991	3	1	4	1	0	14	10	0
30	30024	3684	1	0	1991	1	1	1	1	3	9	12	0
30	30160	3960	1	0	1991	4	2	3	1	2	9	11	0
30	30037	3711	0	0	1991	4	2	1	1	0	10	11	0
30	30136	3901	1	0	1991	3	1	4	1	2	10	12	0
30	30003	3626	0	0	1990	11	4	1	1	0	8	8	2
30	30106	3835	0	0	1990	10	4	4	1	0	6	9	0
30	30127	3878	0	0	1991	2	1	4	1	0	10	10	0
30	30184	4005	0	0	1990	12	4	1	1	0	10	9	0
30	30007	3639	0	0	1991	9	3	3	1	0	10	7	0
30	30084	3788	0	0	1991	8	3	7	1	0	10	8	2
30	30126	3876	1	0	1991	2	1	4	1	3	15	13	2
30	30011	3649	0	0	1991	3	1	2	1	0	10	9	0
30	30159	3958	0	0	1991	8	3	4	1	0	13	10	0
30	30158	3954	1	0	1991	3	1	3	1	3	8	12	0
30	30120	3865	1	0	1991	10	4	6	1	1	10	10	2
30	30008	3640	1	0	1990	11	4	1	1	3	10	10	0
30	30040	3716	0	0	1991	4	2	1	1	0	10	9	2
30	30039	3714	0	0	1991	4	2	1	1	0	3	9	1
30	30147	3929	1	0	1991	8	3	4	1	1	11	10	2
30	30021	3676	1	0	1991	1	1	1	1	1	14	11	0
30	30129	3882	0	0	1991	2	1	4	1	0	11	11	0
30	30075	3769	0	0	1991	4	2	6	1	0	15	11	0
30	30063	3752	1	0	1991	2	1	6	2	4	12	12	1
30	30091	3803	1	0	1991	3	1	6	2	2	13	9	1
30	30147	3928	0	0	1991	4	2	3	2	0	9	10	0
30	30087	3793	1	0	1991	2	1	6	2	2	11	13	0
30	30154	3943	1	0	1991	2	1	3	2	2	11	10	0
30	30135	3898	1	0	1991	4	2	4	2	2	11	12	0
30	30033	3703	1	0	1991	2	1	2	2	3	13	13	0
