"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
23	23052	1052	0	0	1990	10	4	3	0	0	14	13	1
23	23027	1000	1	0	1991	1	1	6	0	3	12	15	0
23	23032	1012	1	0	1991	2	1	6	0	6	11	11	1
23	23096	1155	0	0	1991	1	1	1	0	0	9	9	0
23	23046	1038	0	0	1990	12	4	4	0	0	9	8	1
23	23065	1087	1	0	1991	8	3	4	0	1	15	12	0
23	23100	1163	1	0	1991	1	1	1	0	1	11	11	0
23	23108	1175	0	0	1991	2	1	1	0	0	8	8	0
23	23029	1004	1	0	1990	12	4	6	0	1	14	11	1
23	23064	1084	0	0	1991	3	1	3	0	0	11	10	2
23	23071	1099	0	0	1991	4	2	3	0	0	8	8	0
23	23010	965	1	0	1991	6	2	10	0	2	11	12	3
23	23078	1117	1	0	1991	5	2	3	0	1	11	11	0
23	23067	1091	0	0	1991	6	2	4	0	0	14	11	1
23	23117	1192	1	0	1991	9	3	2	0	1	11	10	1
23	23125	1207	0	0	1991	1	1	1	0	0	10	10	1
23	23131	1216	0	0	1991	6	2	1	0	0	9	8	0
23	23005	957	1	0	1990	12	4	10	0	4	9	9	2
23	23111	1180	0	0	1991	2	1	1	0	0	11	11	1
23	23133	1220	1	0	1991	11	4	2	0	3	13	14	2
23	23075	1108	0	0	1990	11	4	4	0	0	11	10	0
23	23115	1188	0	0	1991	3	1	1	0	0	9	9	0
23	23137	1224	0	0	1991	7	3	1	0	0	5	9	1
23	23106	1171	1	0	1991	2	1	1	0	1	10	7	0
23	23011	967	1	0	1990	10	4	8	0	1	10	10	2
23	23047	1040	1	0	1990	12	4	4	0	2	12	13	1
23	23035	1017	0	0	1991	6	2	7	0	0	11	11	0
23	23134	1221	1	0	1991	7	3	1	0	1	11	12	0
23	23146	1233	0	0	1991	10	4	1	0	0	7	7	1
23	23091	1141	0	0	1991	4	2	2	0	0	11	11	1
23	23012	969	1	0	1991	5	2	9	0	1	1	1	8
23	23133	1219	1	0	1991	7	3	1	0	1	9	9	1
23	23055	1059	1	0	1990	10	4	3	0	2	15	14	0
23	23091	1140	0	0	1990	11	4	1	0	0	10	10	0
23	23054	1056	0	0	1990	10	4	3	0	0	13	13	1
23	23102	1166	0	0	1991	6	2	2	0	0	4	10	0
23	23062	1078	1	0	1991	1	1	3	0	2	12	12	0
23	23077	1113	1	0	1990	11	4	2	0	3	5	9	2
23	23022	991	1	0	1990	11	4	9	0	2	12	12	0
23	23069	1093	1	0	1991	2	1	3	0	2	17	12	0
23	23041	1029	1	0	1991	2	1	5	0	1	14	13	0
23	23112	1182	1	0	1991	2	1	1	0	1	7	8	3
23	23049	1046	1	0	1991	10	4	6	0	1	14	12	0
23	23061	1076	0	0	1991	6	2	4	0	0	9	11	2
23	23098	1160	1	0	1991	6	2	2	0	2	11	11	0
23	23007	959	1	0	1990	11	4	11	0	1	9	8	0
23	23057	1063	0	0	1990	11	4	5	0	0	11	11	2
23	23114	1187	0	0	1991	8	3	2	0	0	16	13	0
23	23036	1019	0	0	1991	2	1	5	0	0	8	8	0
23	23120	1196	0	0	1991	4	2	1	0	0	11	10	2
23	23049	1044	1	0	1991	1	1	4	0	2	12	13	1
23	23109	1176	1	0	1991	2	1	1	0	1	7	8	0
23	23039	1026	0	0	1991	6	2	6	0	0	7	8	3
23	23092	1143	0	0	1990	11	4	1	0	0	9	9	1
23	23109	1177	1	0	1991	7	3	2	0	1	8	9	1
23	23113	1185	1	0	1991	8	3	2	0	2	15	12	0
23	23023	994	1	0	1991	10	4	9	0	4	13	13	3
23	23128	1211	1	0	1991	5	2	1	0	2	11	12	0
23	23046	1039	0	0	1991	9	3	5	0	0	15	11	1
23	23065	1086	1	0	1991	2	1	3	0	2	5	9	1
23	23029	1005	1	0	1991	5	2	7	0	1	8	8	1
23	23059	1069	1	0	1990	11	4	3	0	1	11	11	0
23	23070	1095	1	0	1990	10	4	2	0	1	10	9	1
23	23118	1193	1	0	1991	4	2	1	0	3	12	14	1
23	23015	974	1	0	1990	10	4	7	0	1	17	12	1
23	23113	1184	0	0	1991	3	1	1	0	0	7	7	0
23	23016	977	0	0	1990	11	4	10	0	0	4	4	9
23	23105	1170	0	0	1991	2	1	1	0	0	9	9	1
23	23083	1126	1	0	1991	2	1	2	0	1	9	8	1
23	23091	1142	1	0	1991	9	3	3	0	1	12	11	1
23	23020	985	1	0	1990	11	4	9	0	3	14	14	3
23	23072	1102	1	0	1991	3	1	3	0	2	12	11	3
23	23088	1136	0	0	1991	2	1	2	0	0	11	11	0
23	23061	1075	1	0	1991	1	1	3	0	2	12	12	0
23	23139	1226	0	0	1991	8	3	1	0	0	9	9	3
23	23073	1106	1	0	1991	8	3	4	0	2	12	10	0
23	23027	1001	1	0	1991	6	2	7	0	2	14	13	0
23	23053	1053	1	0	1990	10	4	3	0	2	11	11	0
23	23058	1066	1	0	1990	12	4	4	0	2	9	9	1
23	23066	1089	0	0	1991	3	1	3	0	0	13	10	4
23	23074	1107	1	0	1990	10	4	3	0	2	10	9	1
23	23055	1061	0	0	1991	8	3	5	0	0	12	12	1
23	23129	1212	0	0	1991	6	2	1	0	0	12	12	0
23	23026	999	1	0	1990	11	4	8	0	4	13	14	0
23	23003	955	1	0	1991	8	3	14	0	3	14	14	0
23	23066	1088	0	0	1990	10	4	2	0	0	6	9	1
23	23092	1145	0	0	1991	9	3	3	0	0	10	11	0
23	23064	1085	1	0	1991	9	3	4	0	7	11	14	3
23	23013	971	1	0	1991	7	3	10	0	1	8	6	0
23	23076	1111	1	0	1990	11	4	4	0	5	14	14	0
23	23060	1073	0	0	1991	5	2	4	0	0	14	10	0
23	23038	1024	0	0	1991	7	3	6	0	0	6	8	0
23	23126	1208	0	0	1991	10	4	2	0	0	5	9	0
23	23043	1034	1	0	1991	7	3	6	0	4	12	12	0
23	23123	1204	1	0	1991	11	4	3	0	4	12	12	2
23	23094	1151	1	0	1991	10	4	3	0	2	16	16	0
23	23095	1154	1	0	1991	10	4	3	0	1	11	11	2
23	23042	1030	0	0	1991	1	1	5	0	0	7	7	1
23	23086	1133	1	0	1991	2	1	2	0	3	14	14	2
23	23123	1203	0	0	1991	6	2	2	0	0	13	13	1
23	23143	1230	1	0	1991	9	3	1	0	1	9	10	0
23	23127	1210	1	0	1991	10	4	2	0	2	13	11	0
23	23130	1215	1	0	1991	11	4	2	0	1	12	12	0
23	23084	1129	0	0	1991	6	2	3	0	0	10	10	0
23	23017	978	0	0	1990	12	4	8	0	0	8	11	1
23	23059	1070	0	0	1991	4	2	4	0	0	11	11	0
23	23119	1194	1	0	1991	4	2	1	0	5	14	13	0
23	23086	1134	1	0	1991	6	2	3	0	6	11	10	5
23	23093	1146	0	0	1990	11	4	1	0	0	10	10	0
23	23044	1035	1	0	1990	12	4	4	0	1	12	11	0
23	23112	1183	0	0	1991	7	3	2	0	0	9	9	1
23	23081	1122	1	0	1991	1	1	2	0	5	15	16	2
23	23079	1120	0	0	1991	11	4	4	0	0	13	12	1
23	23097	1157	1	0	1991	5	2	2	0	1	6	10	3
23	23020	986	0	0	1991	4	2	10	0	0	3	2	7
23	23092	1144	0	0	1991	4	2	2	0	0	13	13	1
23	23094	1150	0	0	1991	5	2	2	0	0	9	9	0
23	23047	1041	0	0	1991	6	2	5	0	0	9	10	2
23	23014	973	0	0	1991	6	2	10	0	0	7	7	0
23	23076	1112	0	0	1991	7	3	5	0	0	7	8	0
23	23119	1195	1	0	1991	9	3	2	0	4	17	19	0
23	23013	970	1	0	1991	2	1	9	0	1	11	11	0
23	23127	1209	1	0	1991	5	2	1	0	2	10	11	0
23	23099	1161	1	0	1991	1	1	1	0	3	12	14	0
23	23025	998	1	0	1991	8	3	10	0	3	11	12	0
23	23142	1229	0	0	1991	9	3	1	0	0	8	8	0
23	23015	976	0	0	1991	7	3	9	0	0	7	6	1
23	23043	1033	1	0	1991	2	1	5	0	4	13	10	0
23	23010	964	1	0	1990	12	4	9	0	4	14	14	0
23	23135	1222	0	0	1991	7	3	1	0	0	10	9	2
23	23095	1152	1	0	1990	12	4	1	0	2	7	9	0
23	23060	1074	0	0	1991	11	4	5	0	0	7	7	0
23	23085	1131	0	0	1991	2	1	2	0	0	11	11	0
23	23114	1186	0	0	1991	3	1	1	0	0	14	13	0
23	23095	1153	1	0	1991	5	2	2	0	1	12	13	1
23	23089	1138	0	0	1990	10	4	1	0	0	15	11	0
23	23057	1064	0	0	1991	4	2	6	1	0	12	11	0
23	23039	1027	0	0	1991	11	4	7	1	0	10	10	0
23	23071	1100	1	0	1991	9	3	4	1	1	13	13	1
23	23084	1130	0	0	1991	11	4	4	1	0	2	6	0
23	23063	1083	0	0	1991	11	4	5	1	0	8	8	0
23	23024	995	1	0	1991	1	1	7	1	3	3	7	0
23	23077	1115	1	0	1991	9	3	4	1	2	8	8	0
23	23097	1158	1	0	1991	10	4	3	1	4	11	12	0
23	23015	975	0	0	1991	3	1	8	1	0	12	9	0
23	23132	1218	0	0	1991	11	4	2	1	0	9	10	4
23	23004	956	0	0	1990	10	4	12	1	0	3	3	0
23	23144	1231	0	0	1991	11	4	1	1	0	10	10	2
23	23021	988	0	0	1990	11	4	9	1	0	10	10	0
23	23060	1072	0	0	1991	1	1	3	1	0	8	8	0
23	23107	1173	0	0	1991	2	1	1	1	0	11	10	0
23	23077	1114	0	0	1991	4	2	3	1	0	9	9	0
23	23018	979	0	0	1990	10	4	6	1	0	9	9	1
23	23030	1007	1	0	1991	1	1	6	1	4	14	14	1
23	23063	1081	1	0	1991	1	1	3	1	4	17	16	0
23	23030	1009	1	0	1991	10	4	8	1	6	13	10	1
23	23003	953	0	0	1990	11	4	12	2	0	11	10	2
23	23002	952	1	0	1991	1	1	12	2	3	10	10	4
23	23124	1205	1	0	1991	5	2	1	2	3	9	9	0
23	23117	1191	0	0	1991	4	2	1	2	0	12	11	0
23	23053	1055	1	0	1991	9	3	5	2	3	10	10	3
23	23018	980	0	0	1991	3	1	7	2	0	6	6	1
23	23045	1037	0	0	1991	7	3	5	2	0	10	10	0
23	23042	1032	1	0	1991	11	4	7	2	1	11	12	1
23	23019	983	1	0	1991	4	2	10	2	7	14	14	0
23	23003	954	0	0	1991	3	1	13	2	0	10	9	1
23	23018	981	0	0	1991	8	3	8	2	0	4	3	0
23	23035	1016	1	0	1991	1	1	6	2	1	8	9	1
23	23050	1047	1	0	1990	12	4	4	2	2	12	11	0
23	23008	963	1	0	1991	5	2	12	2	1	11	10	2
23	23045	1036	1	0	1991	2	1	4	2	1	11	9	0
23	23001	951	1	0	1991	1	1	13	2	1	7	7	2
23	23068	1092	0	0	1991	2	1	3	2	0	14	14	0
23	23082	1125	1	0	1991	8	3	3	2	4	11	10	0
23	23031	1010	0	0	1990	12	4	6	2	0	13	10	0
23	23038	1022	1	0	1990	10	4	4	2	3	13	11	0
23	23141	1228	1	0	1991	9	3	1	2	4	4	8	0
23	23020	987	1	0	1991	9	3	11	2	2	12	12	3
23	23038	1023	1	0	1991	2	1	5	2	2	15	10	0
23	23062	1080	1	0	1991	11	4	5	3	3	15	10	1
23	23107	1174	1	0	1991	7	3	2	3	4	10	9	2
23	23037	1021	0	0	1991	2	1	5	4	0	14	14	0
23	23021	990	0	0	1991	8	3	11	4	0	4	6	0
23	23136	1223	1	0	1991	7	3	1	4	2	8	9	0
23	23099	1162	1	0	1991	7	3	2	4	6	14	23	1
23	23053	1054	1	0	1991	3	1	4	4	3	11	8	1
23	23028	1003	1	0	1991	5	2	7	4	2	9	12	0
23	23032	1013	1	0	1991	7	3	7	5	2	6	5	0
23	23115	1189	1	0	1991	8	3	2	6	2	13	11	1
23	23021	989	0	0	1991	4	2	10	7	0	11	9	3
