"herd"	"sowid"	"litter"	"lmort"	"herdtype"	"year"	"month"	"quarter"	"sow_parity"	"sow_tx"	"dead"	"lsize"	"n"	"stillb"
34	34167	5277	1	1	1991	1	1	1	0	2	10	12	0
34	34053	5017	0	1	1990	10	4	6	0	0	9	8	0
34	34131	5200	0	1	1991	9	3	4	0	0	12	9	2
34	34121	5178	0	1	1991	5	2	4	0	0	14	11	0
34	34082	5082	0	1	1991	11	4	7	0	0	10	11	3
34	34120	5174	1	1	1990	12	4	3	0	1	12	11	1
34	34194	5322	1	1	1991	7	3	1	0	1	13	12	1
34	34024	4975	1	1	1991	2	1	2	0	2	12	12	0
34	34200	5328	1	1	1991	7	3	1	0	2	11	10	0
34	34151	5245	0	1	1991	11	4	3	0	0	10	12	0
34	34131	5198	0	1	1990	11	4	2	0	0	9	10	0
34	34051	5013	1	1	1990	10	4	6	0	1	14	11	0
34	34107	5139	1	1	1991	2	1	4	0	2	10	11	1
34	34055	5019	1	1	1990	10	4	6	0	1	12	8	0
34	34050	5011	1	1	1990	10	4	6	0	2	10	11	3
34	34056	5021	0	1	1991	4	2	7	0	0	13	11	1
34	34026	4980	1	1	1991	6	2	2	0	1	9	8	0
34	34023	4973	0	1	1991	1	1	2	0	0	15	10	0
34	34117	5165	1	1	1990	11	4	2	0	1	9	10	2
34	34168	5279	1	1	1991	2	1	1	0	3	10	13	1
34	34153	5248	0	1	1991	3	1	1	0	0	10	11	1
34	34091	5101	1	1	1991	9	3	6	0	1	10	11	0
34	34028	4984	0	1	1991	2	1	1	0	0	7	9	0
34	34103	5131	0	1	1991	5	2	5	0	0	11	10	0
34	34024	4976	0	1	1991	7	3	3	0	0	14	12	0
34	34158	5258	0	1	1990	12	4	1	0	0	6	9	1
34	34009	4947	1	1	1990	10	4	3	0	4	13	13	0
34	34077	5069	1	1	1991	6	2	6	0	2	10	10	1
34	34023	4974	0	1	1991	6	2	3	0	0	15	11	0
34	34123	5183	0	1	1991	7	3	4	0	0	5	6	0
34	34057	5024	1	1	1991	5	2	7	0	1	8	8	7
34	34056	5020	0	1	1990	11	4	6	0	0	11	9	0
34	34102	5128	1	1	1991	5	2	5	0	2	14	11	0
34	34032	4992	0	1	1991	7	3	1	0	0	8	12	0
34	34076	5067	1	1	1991	11	4	7	0	2	14	14	1
34	34150	5242	1	1	1991	11	4	3	0	1	6	7	1
34	34088	5091	0	1	1990	10	4	4	0	0	11	11	1
34	34087	5089	1	1	1991	2	1	5	0	1	14	11	2
34	34205	5333	0	1	1991	8	3	1	0	0	11	10	0
34	34030	4988	1	1	1991	5	2	1	0	2	9	10	1
34	34131	5199	0	1	1991	4	2	3	0	0	7	10	0
34	34174	5291	1	1	1991	9	3	2	0	1	9	9	0
34	34010	4950	1	1	1990	10	4	3	0	3	8	9	0
34	34072	5057	1	1	1991	4	2	6	0	1	14	11	0
34	34132	5201	1	1	1990	11	4	2	0	2	11	9	0
34	34083	5083	1	1	1991	2	1	5	0	1	10	11	4
34	34129	5194	0	1	1990	11	4	2	0	0	10	9	0
34	34007	4944	0	1	1991	5	2	5	0	0	8	9	0
34	34048	5010	1	1	1991	2	1	7	0	1	8	9	3
34	34164	5273	1	1	1991	7	3	2	0	1	13	11	0
34	34009	4948	1	1	1991	3	1	4	0	2	11	12	1
34	34085	5086	1	1	1991	3	1	5	0	1	15	10	1
34	34115	5162	1	1	1991	10	4	5	0	4	14	14	0
34	34057	5023	1	1	1990	11	4	6	0	7	13	15	1
34	34078	5072	1	1	1991	6	2	6	0	2	8	8	5
34	34177	5295	0	1	1991	4	2	1	0	0	10	10	1
34	34086	5088	1	1	1991	2	1	5	0	3	13	12	0
34	34100	5121	1	1	1990	12	4	4	0	1	9	11	4
34	34026	4981	1	1	1991	11	4	3	0	3	7	9	1
34	34172	5286	0	1	1991	3	1	1	0	0	7	9	0
34	34184	5307	0	1	1991	5	2	1	0	0	11	10	0
34	34093	5105	1	1	1991	3	1	4	0	2	12	11	0
34	34027	4983	1	1	1991	8	3	3	0	2	10	11	3
34	34097	5113	0	1	1991	4	2	4	0	0	9	9	0
34	34133	5205	1	1	1991	4	2	3	0	1	12	12	0
34	34075	5064	1	1	1991	10	4	7	0	4	11	10	2
34	34018	4962	1	1	1991	3	1	3	0	1	15	13	0
34	34054	5018	1	1	1990	11	4	6	0	3	15	12	2
34	34112	5154	0	1	1991	9	3	5	0	0	12	10	2
34	34159	5262	1	1	1991	5	2	2	0	2	9	10	0
34	34021	4969	0	1	1991	5	2	3	0	0	12	11	0
34	34063	5035	0	1	1991	2	1	5	0	0	10	10	0
34	34220	5348	1	1	1991	11	4	1	0	1	9	10	0
34	34072	5056	0	1	1990	11	4	5	0	0	13	11	1
34	34046	5007	1	1	1991	2	1	7	0	5	13	13	7
34	34031	4990	0	1	1991	5	2	1	0	0	8	8	0
34	34171	5285	0	1	1991	3	1	1	0	0	12	12	1
34	34097	5114	0	1	1991	9	3	5	0	0	10	10	0
34	34158	5259	0	1	1991	5	2	2	0	0	8	8	0
34	34008	4946	1	1	1990	12	4	4	0	3	17	9	0
34	34152	5247	1	1	1991	8	3	2	0	7	13	11	0
34	34031	4991	0	1	1991	10	4	2	0	0	11	11	0
34	34145	5230	1	1	1991	3	1	2	0	4	16	13	0
34	34120	5175	1	1	1991	5	2	4	0	4	14	15	0
34	34129	5196	1	1	1991	9	3	4	0	2	12	9	2
34	34095	5109	1	1	1991	11	4	6	0	3	15	12	2
34	34146	5232	1	1	1990	11	4	2	0	1	7	11	9
34	34117	5167	1	1	1991	9	3	4	0	1	13	10	2
34	34029	4986	0	1	1991	4	2	1	0	0	11	10	1
34	34096	5110	0	1	1991	1	1	4	0	0	10	10	0
34	34137	5214	1	1	1991	7	3	3	0	3	14	13	0
34	34152	5246	0	1	1990	12	4	1	0	0	9	10	1
34	34199	5327	1	1	1991	7	3	1	0	2	8	9	0
34	34068	5046	1	1	1991	3	1	6	0	3	6	8	9
34	34098	5116	1	1	1991	4	2	5	0	3	12	13	3
34	34062	5034	1	1	1991	6	2	6	0	1	11	12	1
34	34109	5146	1	1	1991	11	4	4	0	2	9	7	1
34	34022	4972	0	1	1991	6	2	3	0	0	14	14	0
34	34179	5299	0	1	1991	11	4	2	0	0	8	8	0
34	34096	5112	1	1	1991	11	4	6	0	1	9	10	0
34	34034	4994	1	1	1991	1	1	7	0	1	3	10	8
34	34116	5164	0	1	1991	7	3	4	0	0	12	9	1
34	34138	5215	1	1	1991	1	1	2	0	1	3	10	0
34	34173	5288	1	1	1991	3	1	1	0	3	12	13	0
34	34068	5045	1	1	1990	10	4	5	0	4	12	11	2
34	34216	5344	1	1	1991	10	4	1	0	1	13	12	0
34	34189	5315	0	1	1991	6	2	1	0	0	10	9	0
34	34006	4941	1	1	1991	3	1	5	0	3	14	12	1
34	34073	5059	1	1	1991	5	2	6	0	1	8	8	0
34	34118	5168	1	1	1990	10	4	2	0	2	14	14	0
34	34047	5009	1	1	1991	3	1	6	0	2	10	8	0
34	34060	5029	1	1	1991	1	1	6	0	1	9	11	0
34	34196	5324	0	1	1991	7	3	1	0	0	12	11	0
34	34163	5271	0	1	1991	1	1	1	0	0	11	10	0
34	34144	5228	1	1	1991	10	4	3	0	2	13	13	0
34	34061	5032	0	1	1991	6	2	7	0	0	10	9	0
34	34114	5157	1	1	1990	11	4	3	0	1	14	13	0
34	34046	5008	1	1	1991	7	3	8	0	9	12	16	7
34	34075	5063	0	1	1991	5	2	6	0	0	11	12	4
34	34111	5149	0	1	1990	10	4	3	0	0	8	8	0
34	34115	5160	0	1	1990	11	4	3	0	0	13	9	0
34	34126	5189	1	1	1991	2	1	3	0	3	4	8	5
34	34204	5332	0	1	1991	8	3	1	0	0	9	9	0
34	34120	5176	1	1	1991	10	4	5	0	5	13	12	0
34	34019	4964	1	1	1990	10	4	1	0	3	5	8	1
34	34087	5090	1	1	1991	7	3	6	0	3	13	9	0
34	34151	5244	1	1	1991	6	2	2	0	1	6	9	2
34	34050	5012	1	1	1991	3	1	7	0	3	11	12	6
34	34136	5212	1	1	1991	11	4	4	0	1	14	11	1
34	34132	5202	1	1	1991	4	2	3	0	1	10	9	0
34	34142	5223	0	1	1991	3	1	2	0	0	10	10	0
34	34147	5235	0	1	1990	11	4	1	0	0	10	9	0
34	34069	5047	0	1	1990	12	4	5	0	0	10	11	1
34	34003	4935	1	1	1990	10	4	4	0	3	16	14	2
34	34133	5206	1	1	1991	9	3	4	0	4	13	11	0
34	34109	5145	0	1	1991	5	2	3	0	0	5	8	0
34	34081	5078	0	1	1991	1	1	5	0	0	14	12	0
34	34202	5330	1	1	1991	8	3	1	0	2	10	11	1
34	34118	5170	0	1	1991	9	3	4	0	0	10	8	0
34	34170	5284	1	1	1991	7	3	2	0	1	6	9	0
34	34108	5141	1	1	1990	11	4	3	0	2	15	11	0
34	34092	5102	1	1	1990	10	4	4	0	5	12	12	5
34	34061	5033	1	1	1991	11	4	8	0	3	13	11	0
34	34070	5050	1	1	1990	12	4	5	0	1	14	11	0
34	34082	5080	0	1	1991	1	1	5	0	0	11	11	2
34	34064	5038	1	1	1991	6	2	7	0	1	7	13	0
34	34042	5002	1	1	1991	4	2	7	0	1	12	12	0
34	34011	4952	1	1	1991	3	1	9	0	2	10	9	0
34	34128	5193	0	1	1991	9	3	4	0	0	11	11	0
34	34191	5319	0	1	1991	11	4	2	0	0	9	8	3
34	34080	5076	1	1	1991	1	1	5	0	5	17	16	1
34	34125	5188	1	1	1991	10	4	5	0	2	10	10	1
34	34041	5001	1	1	1991	1	1	7	0	5	10	10	2
34	34169	5282	0	1	1991	11	4	2	0	0	8	8	1
34	34125	5186	1	1	1990	12	4	3	0	2	10	10	2
34	34159	5263	1	1	1991	11	4	3	0	2	12	11	1
34	34160	5265	1	1	1991	6	2	2	0	1	10	10	0
34	34180	5301	1	1	1991	9	3	2	0	1	4	6	0
34	34203	5331	1	1	1991	8	3	1	0	3	8	10	1
34	34121	5179	0	1	1991	10	4	5	0	0	10	10	0
34	34212	5340	0	1	1991	9	3	1	0	0	10	10	0
34	34160	5264	0	1	1990	12	4	1	0	0	10	11	0
34	34016	4959	0	1	1991	8	3	4	0	0	5	7	0
34	34143	5225	0	1	1991	3	1	2	0	0	11	9	0
34	34101	5124	1	1	1990	12	4	4	0	1	12	11	6
34	34145	5231	1	1	1991	8	3	3	0	1	8	8	0
34	34114	5158	1	1	1991	4	2	4	0	2	12	11	2
34	34014	4955	0	1	1990	11	4	8	0	0	12	9	2
34	34144	5226	0	1	1990	12	4	1	0	0	11	9	0
34	34156	5254	1	1	1991	7	3	2	0	1	10	9	3
34	34035	4995	1	1	1990	11	4	7	0	1	4	8	6
34	34001	4931	0	1	1991	7	3	5	0	0	11	9	1
34	34108	5142	1	1	1991	4	2	4	0	2	12	12	0
34	34105	5136	1	1	1991	7	3	5	0	1	11	10	1
34	34142	5224	0	1	1991	8	3	3	0	0	14	11	0
34	34206	5334	0	1	1991	8	3	1	0	0	7	10	2
34	34084	5085	0	1	1990	12	4	4	0	0	14	9	1
34	34150	5240	1	1	1990	12	4	1	0	1	10	11	0
34	34185	5309	0	1	1991	5	2	1	0	0	9	9	0
34	34016	4957	1	1	1990	10	4	2	0	2	12	13	0
34	34005	4938	0	1	1990	11	4	4	0	0	11	9	0
34	34116	5163	0	1	1991	1	1	3	0	0	15	11	1
34	34045	5005	0	1	1991	1	1	7	0	0	7	10	0
34	34100	5122	1	1	1991	5	2	5	0	3	11	11	0
34	34077	5068	0	1	1991	1	1	5	0	0	13	9	2
34	34197	5325	1	1	1991	11	4	1	0	3	10	9	2
34	34022	4971	1	1	1991	1	1	2	0	2	10	8	0
34	34214	5342	1	1	1991	10	4	1	0	2	10	10	0
34	34029	4987	1	1	1991	9	3	2	0	2	10	10	0
34	34028	4985	1	1	1991	8	3	2	0	2	10	11	0
34	34182	5305	0	1	1991	10	4	2	0	0	10	10	0
34	34091	5100	0	1	1991	4	2	5	0	0	13	11	0
34	34139	5218	0	1	1991	9	3	3	0	0	5	9	0
34	34018	4961	1	1	1990	10	4	2	0	9	14	17	1
34	34103	5132	1	1	1991	10	4	6	0	1	14	12	0
34	34030	4989	1	1	1991	10	4	2	0	1	11	11	0
34	34089	5095	1	1	1991	3	1	5	0	4	12	17	4
34	34006	4942	1	1	1991	8	3	6	0	1	9	11	2
34	34122	5180	1	1	1991	1	1	3	0	1	13	11	0
34	34025	4978	0	1	1991	4	2	2	0	0	13	13	0
34	34078	5073	1	1	1991	11	4	7	0	1	8	10	6
34	34020	4967	1	1	1991	10	4	4	0	3	8	11	0
34	34099	5120	1	1	1991	11	4	6	0	1	10	10	2
34	34071	5054	1	1	1991	3	1	5	0	2	14	10	2
34	34157	5257	1	1	1991	11	4	3	0	1	14	11	0
34	34146	5233	1	1	1991	4	2	3	0	1	2	11	2
34	34083	5084	1	1	1991	7	3	6	0	2	10	12	0
34	34110	5148	0	1	1991	4	2	4	0	0	11	11	0
34	34109	5144	0	1	1990	12	4	2	0	0	11	12	0
34	34021	4970	1	1	1991	10	4	4	0	1	13	10	0
34	34088	5092	1	1	1991	3	1	5	0	2	10	12	0
34	34138	5216	0	1	1991	6	2	3	0	0	10	8	0
34	34106	5137	1	1	1991	1	1	4	0	1	14	11	0
34	34126	5190	1	1	1991	8	3	4	0	1	10	11	0
34	34004	4937	0	1	1991	8	3	6	0	0	12	9	0
34	34098	5115	0	1	1990	11	4	4	0	0	8	9	0
34	34156	5253	1	1	1990	12	4	1	0	2	10	10	1
34	34018	4963	0	1	1991	8	3	4	0	0	13	7	0
34	34139	5217	0	1	1991	2	1	2	0	0	12	12	0
34	34162	5270	1	1	1991	11	4	3	0	1	15	13	0
34	34217	5345	1	1	1991	11	4	1	0	1	6	9	0
34	34119	5173	1	1	1991	10	4	5	0	1	12	10	0
34	34038	4998	1	1	1991	6	2	7	0	1	10	9	0
34	34091	5099	0	1	1990	11	4	4	0	0	7	9	0
34	34021	4968	0	1	1990	12	4	2	0	0	11	11	0
34	34078	5071	0	1	1991	1	1	5	0	0	11	8	1
34	34013	4954	1	1	1990	12	4	3	0	5	12	12	0
34	34058	5026	1	1	1991	6	2	7	0	4	8	8	0
34	34147	5236	1	1	1991	4	2	2	0	2	10	11	3
34	34036	4996	1	1	1990	10	4	7	0	1	9	9	3
34	34090	5097	1	1	1990	10	4	4	0	1	12	12	0
34	34026	4979	1	1	1990	11	4	1	0	1	12	10	1
34	34159	5261	0	1	1990	12	4	1	0	0	15	9	0
34	34115	5161	1	1	1991	4	2	4	0	2	12	10	1
34	34005	4939	1	1	1991	4	2	5	0	1	11	10	0
34	34065	5041	1	1	1991	7	3	6	0	2	14	13	1
34	34178	5297	1	1	1991	4	2	1	0	5	8	10	0
34	34064	5039	1	1	1991	11	4	8	0	1	9	9	0
34	34007	4945	1	1	1991	10	4	6	0	2	8	11	0
34	34102	5127	1	1	1990	12	4	4	0	2	13	12	0
34	34101	5125	1	1	1991	5	2	5	0	2	12	13	1
34	34002	4933	1	1	1991	4	2	7	0	2	15	12	0
34	34119	5171	0	1	1990	12	4	3	0	0	7	8	0
34	34144	5227	1	1	1991	5	2	2	0	1	12	12	0
34	34162	5268	0	1	1991	1	1	1	0	0	12	12	0
34	34182	5304	0	1	1991	4	2	1	0	0	7	9	1
34	34101	5126	1	1	1991	10	4	6	0	2	12	14	2
34	34044	5004	1	1	1991	8	3	8	0	1	7	9	0
34	34039	4999	1	1	1991	3	1	7	0	1	9	11	0
34	34111	5151	0	1	1991	8	3	5	0	0	7	8	1
34	34155	5251	0	1	1990	12	4	1	0	0	13	10	1
34	34187	5312	0	1	1991	6	2	1	0	0	11	12	0
34	34076	5066	1	1	1991	6	2	6	0	4	15	14	0
34	34070	5051	0	1	1991	5	2	6	0	0	15	13	0
34	34119	5172	0	1	1991	5	2	4	0	0	6	6	0
34	34094	5106	1	1	1991	1	1	4	0	1	14	9	1
34	34181	5302	1	1	1991	4	2	1	0	1	10	9	0
34	34218	5346	1	1	1991	11	4	1	0	1	2	8	0
34	34150	5241	0	1	1991	6	2	2	0	0	11	11	0
34	34064	5037	1	1	1991	1	1	6	0	1	11	12	0
34	34140	5219	1	1	1991	1	1	2	0	2	10	11	1
34	34175	5293	1	1	1991	9	3	2	0	1	10	10	0
34	34002	4934	1	1	1991	9	3	8	0	2	13	13	0
34	34066	5043	1	1	1991	4	2	6	0	2	14	12	1
34	34151	5243	0	1	1990	12	4	1	0	0	10	10	1
34	34193	5321	0	1	1991	6	2	1	0	0	9	9	0
34	34129	5195	0	1	1991	4	2	3	0	0	13	12	0
34	34017	4960	1	1	1990	11	4	2	0	3	11	11	0
34	34079	5075	1	1	1991	7	3	6	0	1	13	10	1
34	34219	5347	0	1	1991	11	4	1	0	0	9	9	2
34	34079	5074	1	1	1991	1	1	5	0	2	8	11	9
34	34027	4982	1	1	1991	3	1	2	0	5	14	16	0
34	34180	5300	0	1	1991	4	2	1	0	0	7	8	2
34	34186	5311	0	1	1991	5	2	1	0	0	5	6	0
34	34149	5239	0	1	1990	12	4	1	0	0	8	9	0
34	34005	4940	1	1	1991	9	3	6	0	1	7	10	0
34	34037	4997	0	1	1990	11	4	7	0	0	10	7	1
34	34177	5296	1	1	1991	9	3	2	0	1	12	9	0
34	34089	5094	1	1	1990	10	4	4	0	3	12	15	1
34	34190	5317	1	1	1991	11	4	2	0	5	15	14	1
34	34133	5204	1	1	1990	11	4	2	0	2	11	12	1
34	34065	5040	1	1	1991	2	1	5	0	1	12	12	0
34	34190	5316	0	1	1991	6	2	1	0	0	9	9	0
34	34092	5104	1	1	1991	8	3	6	0	1	11	10	0
34	34192	5320	1	1	1991	6	2	1	0	1	11	11	1
34	34179	5298	0	1	1991	4	2	1	0	0	11	11	0
34	34067	5044	1	1	1990	11	4	5	0	1	13	13	2
34	34160	5266	1	1	1991	11	4	3	0	1	11	11	0
34	34002	4932	0	1	1990	11	4	6	0	0	11	10	2
34	34124	5184	1	1	1991	3	1	3	0	1	12	11	1
34	34124	5185	0	1	1991	8	3	4	0	0	9	10	0
34	34195	5323	0	1	1991	7	3	1	0	0	11	11	0
34	34135	5208	1	1	1991	1	1	2	0	3	11	11	4
34	34080	5077	1	1	1991	7	3	6	0	2	15	9	1
34	34069	5049	1	1	1991	11	4	7	0	3	15	12	0
34	34168	5280	0	1	1991	7	3	2	0	0	10	10	0
34	34103	5130	0	1	1990	12	4	4	0	0	13	11	2
34	34155	5252	0	1	1991	7	3	2	0	0	8	9	1
34	34201	5329	1	1	1991	7	3	1	0	6	12	14	0
34	34154	5250	0	1	1991	4	2	1	0	0	12	10	0
34	34114	5159	0	1	1991	9	3	5	0	0	9	9	5
34	34076	5065	1	1	1991	1	1	5	0	2	13	13	1
34	34211	5339	1	1	1991	9	3	1	0	1	9	8	1
34	34011	4951	1	1	1990	10	4	8	0	1	14	11	1
34	34147	5237	1	1	1991	9	3	3	0	1	9	13	0
34	34066	5042	1	1	1990	11	4	5	0	2	17	11	0
34	34059	5027	1	1	1991	2	1	5	0	2	12	7	6
34	34095	5108	0	1	1991	6	2	5	0	0	12	11	0
34	34134	5207	0	1	1990	12	4	2	0	0	14	13	2
34	34164	5272	1	1	1991	1	1	1	0	1	10	10	0
34	34135	5209	1	1	1991	6	2	3	0	3	10	10	0
34	34098	5117	1	1	1991	9	3	6	0	4	14	13	3
34	34052	5016	1	1	1991	3	1	7	0	1	8	11	0
34	34165	5275	1	1	1991	7	3	2	0	1	13	12	1
34	34158	5260	1	1	1991	10	4	3	0	2	9	9	0
34	34004	4936	1	1	1991	2	1	5	0	1	12	11	1
34	34113	5156	0	1	1991	7	3	4	0	0	11	10	0
34	34020	4965	0	1	1990	12	4	2	0	0	8	11	0
34	34012	4953	0	1	1990	10	4	2	0	0	14	13	0
34	34061	5031	0	1	1991	1	1	6	0	0	11	11	0
34	34136	5211	1	1	1991	6	2	3	0	1	13	10	0
34	34112	5152	0	1	1990	11	4	3	0	0	13	10	1
34	34183	5306	1	1	1991	5	2	1	0	6	11	11	3
34	34074	5061	1	1	1991	6	2	6	0	2	6	9	2
34	34191	5318	1	1	1991	6	2	1	1	1	5	6	1
34	34141	5222	1	1	1991	10	4	3	1	8	11	11	1
34	34161	5267	0	1	1990	12	4	1	1	0	10	10	1
34	34104	5134	1	1	1991	6	2	5	1	1	7	7	2
34	34033	4993	1	1	1991	7	3	1	1	3	7	10	1
34	34188	5313	0	1	1991	6	2	1	1	0	8	8	1
34	34099	5119	1	1	1991	6	2	5	1	1	12	11	1
34	34025	4977	0	1	1990	11	4	1	1	0	9	9	0
34	34045	5006	1	1	1991	6	2	8	1	1	10	11	0
34	34105	5135	0	1	1991	1	1	4	1	0	12	12	1
34	34112	5153	1	1	1991	4	2	4	1	1	13	11	1
34	34167	5278	0	1	1991	7	3	2	2	0	6	7	1
34	34132	5203	0	1	1991	10	4	4	2	0	6	6	3
34	34060	5030	1	1	1991	7	3	7	2	1	8	10	0
34	34169	5281	1	1	1991	5	2	1	2	1	9	9	0
34	34157	5256	1	1	1991	5	2	2	2	1	8	9	4
34	34102	5129	1	1	1991	10	4	6	2	1	13	9	1
34	34184	5308	1	1	1991	10	4	2	3	2	11	10	0
34	34085	5087	1	1	1991	8	3	6	3	3	7	7	11
34	34107	5140	1	1	1991	7	3	5	3	1	12	9	0
34	34088	5093	1	1	1991	8	3	6	3	7	8	14	0
34	34146	5234	1	1	1991	9	3	4	3	2	8	10	3
34	34128	5192	0	1	1991	4	2	3	3	0	4	9	0
